k,mu,case,P_AA,P_AB,P_BB,geometric_mean,r_minus_one,valid_geometric_mean,construction
0.086527777777777773,0.5,matter_loops_linear_bias,16445.147094079002,11446.369460923892,7967.2387988049159,11446.502259642468,-1.1601685437456766e-05,1,"Matter/RSD loops, linear bias"
0.088541666666666657,0.5,matter_loops_linear_bias,15841.381933896253,11023.739752055406,7671.4088196025841,11023.870331348457,-1.1845140511113073e-05,1,"Matter/RSD loops, linear bias"
0.090555555555555542,0.5,matter_loops_linear_bias,15264.403515906659,10619.927507823331,7388.7974172413997,10620.05580371693,-1.2080529139368856e-05,1,"Matter/RSD loops, linear bias"
0.09256944444444444,0.5,matter_loops_linear_bias,14718.787945227908,10238.109759127827,7121.6101758930108,10238.235688220235,-1.2299882151900476e-05,1,"Matter/RSD loops, linear bias"
0.094583333333333325,0.5,matter_loops_linear_bias,14208.139071392659,9880.7829088698691,6871.5762066668913,9880.9063543784287,-1.2493338579666613e-05,1,"Matter/RSD loops, linear bias"
0.096597222222222209,0.5,matter_loops_linear_bias,13735.004339024927,9549.7059356113859,6639.9098636062236,9549.8267412223704,-1.2650031697702957e-05,1,"Matter/RSD loops, linear bias"
0.098611111111111108,0.5,matter_loops_linear_bias,13300.110102035262,9245.366718236859,6426.9382931422251,9245.4846772777764,-1.2758556747982652e-05,1,"Matter/RSD loops, linear bias"
0.10062499999999999,0.5,matter_loops_linear_bias,12903.777338786904,8967.9705738124649,6232.7916881739975,8968.0854223874885,-1.2806364972473006e-05,1,"Matter/RSD loops, linear bias"
0.10263888888888888,0.5,matter_loops_linear_bias,12544.698092288021,8716.5890653492916,6056.8111583579521,8716.7004872028156,-1.2782572223035693e-05,1,"Matter/RSD loops, linear bias"
0.10465277777777778,0.5,matter_loops_linear_bias,12220.794050371549,8489.7575982189319,5897.964663890375,8489.8652211783156,-1.2676639331687944e-05,1,"Matter/RSD loops, linear bias"
0.10666666666666666,0.5,matter_loops_linear_bias,11929.598512153461,8285.7426244835624,5755.0339378787803,8285.8460221459209,-1.2478829811923831e-05,1,"Matter/RSD loops, linear bias"
0.10868055555555554,0.5,matter_loops_linear_bias,11667.641411387051,8102.115855368892,5626.3197176456879,8102.2145695671579,-1.2183607014937259e-05,1,"Matter/RSD loops, linear bias"
0.11069444444444444,0.5,matter_loops_linear_bias,11431.298540465257,7936.3424255511727,5510.0490612875137,7936.4359628354532,-1.1785804701069935e-05,1,"Matter/RSD loops, linear bias"
0.11270833333333333,0.5,matter_loops_linear_bias,11216.790557022932,7785.7831063296389,5404.3789301208171,7785.8709564154015,-1.1283270202389062e-05,1,"Matter/RSD loops, linear bias"
0.11472222222222221,0.5,matter_loops_linear_bias,11020.114894963881,7647.6484515593374,5307.3653548396078,7647.7301207536884,-1.0678880277059655e-05,1,"Matter/RSD loops, linear bias"
0.11673611111111111,0.5,matter_loops_linear_bias,10837.283548579087,7519.1597577016464,5217.0722706702418,7519.2347676264744,-9.9757391737176349e-06,1,"Matter/RSD loops, linear bias"
0.11874999999999999,0.5,matter_loops_linear_bias,10664.649608639109,7397.7798320333031,5131.7345881934916,7397.8477456363953,-9.1801839436911337e-06,1,"Matter/RSD loops, linear bias"
0.12076388888888888,0.5,matter_loops_linear_bias,10498.964351183489,7281.2534448507622,5049.7868524749965,7281.3139023949561,-8.3031091646645905e-06,1,"Matter/RSD loops, linear bias"
0.12277777777777778,0.5,matter_loops_linear_bias,10337.037698264312,7167.3665929033323,4969.6925889024433,7167.4193152256221,-7.3558305955234715e-06,1,"Matter/RSD loops, linear bias"
0.12479166666666666,0.5,matter_loops_linear_bias,10176.312265380691,7054.3475571444687,4890.2245011882642,7054.3923602183695,-6.3510890255802366e-06,1,"Matter/RSD loops, linear bias"
0.12680555555555556,0.5,matter_loops_linear_bias,10015.14491216464,6941.0637048956869,4810.602034670489,6941.100524555095,-5.3045852422828332e-06,1,"Matter/RSD loops, linear bias"
0.12881944444444443,0.5,matter_loops_linear_bias,9851.9832094478134,6826.4458284621314,4730.0889812043415,6826.4747287321943,-4.2335570278329016e-06,1,"Matter/RSD loops, linear bias"
0.13083333333333333,0.5,matter_loops_linear_bias,9685.6939439697253,6709.7158682491099,4648.1513255005038,6709.7370398589455,-3.1553561204988867e-06,1,"Matter/RSD loops, linear bias"
0.13284722222222223,0.5,matter_loops_linear_bias,9516.3337905374374,6590.9219104840522,4564.8286151221955,6590.9356542223622,-2.0852484429179086e-06,1,"Matter/RSD loops, linear bias"
0.1348611111111111,0.5,matter_loops_linear_bias,9344.1797202848138,6470.2650088266,4480.2666075429761,6470.2717389358786,-1.04015867496976e-06,1,"Matter/RSD loops, linear bias"
0.136875,0.5,matter_loops_linear_bias,9169.5679001588269,6347.9869320183443,4394.6390558075018,6347.9871785406722,-3.8834723659064707e-08,1,"Matter/RSD loops, linear bias"
0.1388888888888889,0.5,matter_loops_linear_bias,8993.4458651621699,6224.7493968739782,4308.4080744064813,6224.7437523324825,9.0679098141421832e-07,1,"Matter/RSD loops, linear bias"
0.14090277777777779,0.5,matter_loops_linear_bias,8817.133262111256,6101.4696072644056,4222.2111277192425,6101.4586923021625,1.7889102907897581e-06,1,"Matter/RSD loops, linear bias"
0.14291666666666666,0.5,matter_loops_linear_bias,8641.944270331267,5979.0608637671949,4136.6828946278993,5979.0453284288569,2.5982974680704984e-06,1,"Matter/RSD loops, linear bias"
0.14493055555555556,0.5,matter_loops_linear_bias,8469.1524016452968,5858.4062258246377,4052.4356446328784,5858.3867294892334,3.3279358813143034e-06,1,"Matter/RSD loops, linear bias"
0.14694444444444446,0.5,matter_loops_linear_bias,8299.9237561476293,5740.3078467631631,3970.0210140671693,5740.2849865717817,3.982414015224478e-06,1,"Matter/RSD loops, linear bias"
0.14895833333333333,0.5,matter_loops_linear_bias,8135.3882959902676,5625.5414337004368,3889.9713228967462,5625.5157249830854,4.5700196404929727e-06,1,"Matter/RSD loops, linear bias"
0.15097222222222223,0.5,matter_loops_linear_bias,7976.6548157378493,5514.8678804499341,3812.8085245819962,5514.839750989443,5.1006850174672991e-06,1,"Matter/RSD loops, linear bias"
0.15298611111111113,0.5,matter_loops_linear_bias,7824.5310297748656,5408.8376957731743,3738.9075630439975,5408.8074697198908,5.5883026808256631e-06,1,"Matter/RSD loops, linear bias"
0.155,0.5,matter_loops_linear_bias,7679.2918848206027,5307.6291300283801,3668.3832770438867,5307.5970014512905,6.053318871268587e-06,1,"Matter/RSD loops, linear bias"
0.1570138888888889,0.5,matter_loops_linear_bias,7541.1436874844458,5211.3724581963997,3601.3169735162387,5211.3384807995899,6.5198982823755358e-06,1,"Matter/RSD loops, linear bias"
0.1590277777777778,0.5,matter_loops_linear_bias,7410.2767363319172,5120.1867779037593,3537.7821550290905,5120.1508573109704,7.015534071230789e-06,1,"Matter/RSD loops, linear bias"
0.16104166666666667,0.5,matter_loops_linear_bias,7286.6271779604167,5034.0161606112833,3477.7318207527719,5033.9780693557768,7.566829847371892e-06,1,"Matter/RSD loops, linear bias"
0.16305555555555556,0.5,matter_loops_linear_bias,7169.6779361465124,4952.4927575489564,3420.9043584376968,4952.4521704261006,8.1953588766392471e-06,1,"Matter/RSD loops, linear bias"
0.16506944444444446,0.5,matter_loops_linear_bias,7058.8613784388972,4875.213909172131,3367.0141930543523,4875.1704019456565,8.9242473364503638e-06,1,"Matter/RSD loops, linear bias"
0.16708333333333333,0.5,matter_loops_linear_bias,6953.6079578965619,4801.775616039904,3315.7748118183172,4801.7286593530898,9.779121259212431e-06,1,"Matter/RSD loops, linear bias"
0.16909722222222223,0.5,matter_loops_linear_bias,6853.3242439936648,4731.7591062269948,3266.8907223377414,4731.7080837552967,1.0783097941668984e-05,1,"Matter/RSD loops, linear bias"
0.1711111111111111,0.5,matter_loops_linear_bias,6757.3424545784546,4664.7003016637173,3220.0394321543381,4664.6445909965323,1.1943175111772675e-05,1,"Matter/RSD loops, linear bias"
0.173125,0.5,matter_loops_linear_bias,6664.9860469667574,4600.1304500416009,3174.8961967227065,4600.0694398807354,1.32628782374411e-05,1,"Matter/RSD loops, linear bias"
0.1751388888888889,0.5,matter_loops_linear_bias,6575.5872007562648,4537.5869045412801,3131.1405452640793,4537.5199936978206,1.4746126419717953e-05,1,"Matter/RSD loops, linear bias"
0.17715277777777777,0.5,matter_loops_linear_bias,6488.5014114006299,4476.6235257855496,3088.4636924912948,4476.5501256871194,1.6396576910659988e-05,1,"Matter/RSD loops, linear bias"
0.17916666666666667,0.5,matter_loops_linear_bias,6403.3053721245878,4416.9517719070545,3046.669100385092,4416.8713607690506,1.8205451650210591e-05,1,"Matter/RSD loops, linear bias"
0.18118055555555557,0.5,matter_loops_linear_bias,6319.7486627876206,4358.4062299235447,3005.6478951277427,4358.3183988832179,2.0152506606585519e-05,1,"Matter/RSD loops, linear bias"
0.18319444444444444,0.5,matter_loops_linear_bias,6237.5970001723372,4300.8328358636545,2965.2991843792261,4300.7372969175112,2.2214550563726121e-05,1,"Matter/RSD loops, linear bias"
0.18520833333333334,0.5,matter_loops_linear_bias,6156.6285120569864,4244.0862132685834,2925.5281569292547,4243.9828067248545,2.4365448315410987e-05,1,"Matter/RSD loops, linear bias"
0.18722222222222223,0.5,matter_loops_linear_bias,6076.6909158019262,4188.069444843999,2886.2737453602604,4187.9581479461203,2.6575456092636784e-05,1,"Matter/RSD loops, linear bias"
0.1892361111111111,0.5,matter_loops_linear_bias,5997.9332778646294,4132.8952648499935,2847.6207326472281,4132.7762043306993,2.8808847468919652e-05,1,"Matter/RSD loops, linear bias"
0.19125,0.5,matter_loops_linear_bias,5920.605180296141,4078.7463571326425,2809.7025783137078,4078.6198205098208,3.1024373045474007e-05,1,"Matter/RSD loops, linear bias"
0.1932638888888889,0.5,matter_loops_linear_bias,5844.9641479470311,4025.8109652004241,2772.6566334387471,4025.6774109479998,3.3175597245138633e-05,1,"Matter/RSD loops, linear bias"
0.19527777777777777,0.5,matter_loops_linear_bias,5771.2758142394978,3974.2830084320731,2736.6242221196617,3974.1430756555787,3.521080490309636e-05,1,"Matter/RSD loops, linear bias"
0.19729166666666667,0.5,matter_loops_linear_bias,5699.7994886742799,3924.3503216106856,2701.7412490566539,3924.2048098822934,3.7080564201374955e-05,1,"Matter/RSD loops, linear bias"
0.19930555555555557,0.5,matter_loops_linear_bias,5630.7376205107912,3876.1539898208061,2668.106032211494,3876.0037423982239,3.876348749076719e-05,1,"Matter/RSD loops, linear bias"
0.20131944444444444,0.5,matter_loops_linear_bias,5564.2738655274152,3829.8201229973306,2635.8051334882275,3829.6659931241452,4.0246296534096615e-05,1,"Matter/RSD loops, linear bias"
0.20333333333333334,0.5,matter_loops_linear_bias,5500.5879787723015,3785.4721006185264,2604.9232035094365,3785.3149484354722,4.1516276768183147e-05,1,"Matter/RSD loops, linear bias"
0.20534722222222224,0.5,matter_loops_linear_bias,5439.8557045832113,3743.2304947291136,2575.5429277388303,3743.0711839155583,4.2561523873718698e-05,1,"Matter/RSD loops, linear bias"
0.20736111111111111,0.5,matter_loops_linear_bias,5382.2128958672329,3703.1875534261735,2547.7268851424415,3703.0269370288552,4.3374352941327743e-05,1,"Matter/RSD loops, linear bias"
0.20937500000000001,0.5,matter_loops_linear_bias,5327.5130031154249,3665.234741958488,2521.3949376501291,3665.0735758399815,4.3973501533178805e-05,1,"Matter/RSD loops, linear bias"
0.2113888888888889,0.5,matter_loops_linear_bias,5275.4725054466253,3629.1661969562128,2496.397803923815,3629.0050946860656,4.439295783376096e-05,1,"Matter/RSD loops, linear bias"
0.21340277777777777,0.5,matter_loops_linear_bias,5225.7990186584202,3594.7698426667384,2472.5818483216294,3594.6092689625939,4.4670697739279674e-05,1,"Matter/RSD loops, linear bias"
0.21541666666666667,0.5,matter_loops_linear_bias,5178.1918300653097,3561.8277735386282,2449.7893544400549,3561.6680390713645,4.4848218730964007e-05,1,"Matter/RSD loops, linear bias"
0.21743055555555557,0.5,matter_loops_linear_bias,5132.3412699987966,3530.1158306821198,2427.8582401312974,3529.9570880582255,4.4970128512789032e-05,1,"Matter/RSD loops, linear bias"
0.21944444444444444,0.5,matter_loops_linear_bias,5087.8978827985047,3499.3832040287443,2406.6086072968415,3499.225462554572,4.5078968434753008e-05,1,"Matter/RSD loops, linear bias"
0.22145833333333334,0.5,matter_loops_linear_bias,5044.4544209253008,3469.3406226652432,2385.8350316129277,3469.1837761667066,4.5211354790186675e-05,1,"Matter/RSD loops, linear bias"
0.22347222222222224,0.5,matter_loops_linear_bias,5001.5951544108266,3439.693066340174,2365.3281961611483,3439.5368939016921,4.5405077282012485e-05,1,"Matter/RSD loops, linear bias"
0.22548611111111111,0.5,matter_loops_linear_bias,4958.9008385135467,3410.1430545231265,2344.8770618714029,3409.9872182055583,4.5699971171764275e-05,1,"Matter/RSD loops, linear bias"
0.22750000000000001,0.5,matter_loops_linear_bias,4915.9486451147013,3380.390598383291,2324.2688339078668,3380.234640514132,4.6138178483090542e-05,1,"Matter/RSD loops, linear bias"
0.22951388888888891,0.5,matter_loops_linear_bias,4872.3219335950216,3350.1401917118174,2303.2939612203786,3349.983535298496,4.6763338288347001e-05,1,"Matter/RSD loops, linear bias"
0.23152777777777778,0.5,matter_loops_linear_bias,4827.794006427418,3319.2322511835273,2281.8401124784923,3319.0742713367126,4.7597563024970313e-05,1,"Matter/RSD loops, linear bias"
0.23354166666666668,0.5,matter_loops_linear_bias,4782.3150694070027,3287.633726675062,2259.8854200220421,3287.4738172804641,4.8642028343204302e-05,1,"Matter/RSD loops, linear bias"
0.23555555555555557,0.5,matter_loops_linear_bias,4735.8446737120548,3255.3182085963181,2237.4127336929232,3255.1557839457023,4.9897658175535042e-05,1,"Matter/RSD loops, linear bias"
0.23756944444444444,0.5,matter_loops_linear_bias,4688.3453941652097,3222.2614038593656,2214.4063848503415,3222.0958978936569,5.1365934147673542e-05,1,"Matter/RSD loops, linear bias"
0.23958333333333334,0.5,matter_loops_linear_bias,4639.7829056976307,3188.441189401688,2190.8522238359019,3188.272055057952,5.3048905744423891e-05,1,"Matter/RSD loops, linear bias"
0.24159722222222221,0.5,matter_loops_linear_bias,4590.1327681182529,3153.8424035444468,2166.7410033104306,3153.6691137975504,5.49486140248856e-05,1,"Matter/RSD loops, linear bias"
0.24361111111111111,0.5,matter_loops_linear_bias,4539.5672375920522,3118.5887823157582,2142.1615507087263,3118.4108762680262,5.7050226795363201e-05,1,"Matter/RSD loops, linear bias"
0.24562500000000001,0.5,matter_loops_linear_bias,4488.4808778695387,3082.9610405801945,2117.3135322169192,3082.7781791445927,5.9317091589239368e-05,1,"Matter/RSD loops, linear bias"
0.24763888888888888,0.5,matter_loops_linear_bias,4437.2850946651888,3047.2517553045755,2092.4049683537378,3047.0637305575719,6.1706863928590039e-05,1,"Matter/RSD loops, linear bias"
0.24965277777777778,0.5,matter_loops_linear_bias,4386.3966367835019,3011.7572435276415,2067.6464976244888,3011.5639862432349,6.4171734450724216e-05,1,"Matter/RSD loops, linear bias"
0.25166666666666665,0.5,matter_loops_linear_bias,4336.2377096044929,2976.7776417975283,2043.2514321256322,2976.5792296168688,6.6657785784851598e-05,1,"Matter/RSD loops, linear bias"
0.25368055555555552,0.5,matter_loops_linear_bias,4287.2360850155819,2942.6169830541971,2019.4358113135224,2942.4136489684879,6.9104520970642014e-05,1,"Matter/RSD loops, linear bias"
0.25569444444444445,0.5,matter_loops_linear_bias,4239.7860970350421,2909.5551546749944,1996.3982550793378,2909.3472749107136,7.1452372177649437e-05,1,"Matter/RSD loops, linear bias"
0.25770833333333332,0.5,matter_loops_linear_bias,4194.1501801771064,2877.7771476089583,1974.2691579135474,2877.5651763915284,7.3663394028145035e-05,1,"Matter/RSD loops, linear bias"
0.25972222222222219,0.5,matter_loops_linear_bias,4150.5624459512192,2847.4475697675953,1953.1642560751563,2847.2320263792681,7.5702783029374388e-05,1,"Matter/RSD loops, linear bias"
0.26173611111111111,0.5,matter_loops_linear_bias,4109.2578196521845,2818.7315986979347,1933.1996845580741,2818.5130691056593,7.7533645194360901e-05,1,"Matter/RSD loops, linear bias"
0.26374999999999998,0.5,matter_loops_linear_bias,4070.4720544438951,2791.7949914408587,1914.4919839917488,2791.5741292853504,7.9117424535146696e-05,1,"Matter/RSD loops, linear bias"
0.26576388888888891,0.5,matter_loops_linear_bias,4034.441745443065,2766.8040943894302,1897.1581075418051,2766.5816212019522,8.0414467360512276e-05,1,"Matter/RSD loops, linear bias"
0.26777777777777778,0.5,matter_loops_linear_bias,4001.4019566866045,2743.9241647694107,1881.3142337653899,2743.7008685589599,8.1385042010051478e-05,1,"Matter/RSD loops, linear bias"
0.26979166666666665,0.5,matter_loops_linear_bias,3971.3982478144926,2723.1864220374218,1866.9817452305754,2722.9630977503812,8.2015172084171084e-05,1,"Matter/RSD loops, linear bias"
0.27180555555555558,0.5,matter_loops_linear_bias,3944.1493037187265,2704.3909040528083,1854.0185384392637,2704.1682505840558,8.2337135902887937e-05,1,"Matter/RSD loops, linear bias"
0.27381944444444445,0.5,matter_loops_linear_bias,3919.3387439042012,2687.3128706484267,1842.2650026511951,2687.0914761930985,8.2391856507157968e-05,1,"Matter/RSD loops, linear bias"
0.27583333333333332,0.5,matter_loops_linear_bias,3896.6468792857841,2671.7252657021536,1831.559905998251,2671.5056039494002,8.2223953574489528e-05,1,"Matter/RSD loops, linear bias"
0.27784722222222225,0.5,matter_loops_linear_bias,3875.7506500332483,2657.3986736295883,1821.7403650302169,2657.1811010839419,8.1880962331748464e-05,1,"Matter/RSD loops, linear bias"
0.27986111111111112,0.5,matter_loops_linear_bias,3856.3235634161692,2644.1012758767156,1812.6418142605189,2643.8860301393997,8.1412638389899428e-05,1,"Matter/RSD loops, linear bias"
0.28187499999999999,0.5,matter_loops_linear_bias,3838.0356509649432,2631.598822810518,1804.0979878044354,2631.3860216675812,8.0870363065033146e-05,1,"Matter/RSD loops, linear bias"
0.28388888888888891,0.5,matter_loops_linear_bias,3820.5586190218405,2619.6587300182637,1795.9441304972102,2619.448382208132,8.0302330658810206e-05,1,"Matter/RSD loops, linear bias"
0.28590277777777778,0.5,matter_loops_linear_bias,3803.5737675239152,2608.0562788741763,1788.0217985763193,2607.8483101641127,7.974724191317506e-05,1,"Matter/RSD loops, linear bias"
0.28791666666666665,0.5,matter_loops_linear_bias,3786.7626971462378,2596.5671251090848,1780.1729250399221,2596.3613822060447,7.9242783554756002e-05,1,"Matter/RSD loops, linear bias"
0.28993055555555558,0.5,matter_loops_linear_bias,3769.805654090133,2584.9659763465579,1772.2387792281502,2584.7622270398638,7.8827098509259841e-05,1,"Matter/RSD loops, linear bias"
0.29194444444444445,0.5,matter_loops_linear_bias,3752.3815090520134,2573.026577381499,1764.0599565184075,2572.8245104745815,7.8538938856898e-05,1,"Matter/RSD loops, linear bias"
0.29395833333333332,0.5,matter_loops_linear_bias,3734.1677361922248,2560.5216954587358,1755.4763680206672,2560.320920336098,7.8417951844711453e-05,1,"Matter/RSD loops, linear bias"
0.29597222222222225,0.5,matter_loops_linear_bias,3714.8403921038735,2547.2231055516077,1746.327230272763,2547.023151219506,7.8505109781135118e-05,1,"Matter/RSD loops, linear bias"
0.29798611111111112,0.5,matter_loops_linear_bias,3694.1005431065037,2532.9202790298405,1736.4642800451475,2532.720600461058,7.8839556461929305e-05,1,"Matter/RSD loops, linear bias"
0.29999999999999999,0.5,matter_loops_linear_bias,3671.931210953243,2517.6020824492589,1725.8802496727535,2517.402144104346,7.9422489323466294e-05,1,"Matter/RSD loops, linear bias"
0.01,0.5,add_b2,48879.380050863729,34211.540565592128,23945.505489331576,34211.715293493864,-5.107253472580453e-06,1,Add $b_2$
0.01201388888888889,0.5,add_b2,52072.061779557727,36443.723130247759,25506.232368991674,36443.95845242239,-6.4570969956490032e-06,1,Add $b_2$
0.014027777777777778,0.5,add_b2,53917.975369025087,37732.559563801216,26406.191620751546,37732.855569085128,-7.8447623284016998e-06,1,Add $b_2$
0.016041666666666666,0.5,add_b2,54665.924891632254,38252.261324078609,26767.360277832318,38252.614374644276,-9.2294493183597837e-06,1,Add $b_2$
0.018055555555555554,0.5,add_b2,54528.383973128133,38151.629963361149,26693.943840716584,38152.032966851359,-1.0563093467697016e-05,1,Add $b_2$
0.020069444444444445,0.5,add_b2,53691.496922862316,37561.049466987526,26277.265137611506,37561.492253068238,-1.1788298444836975e-05,1,Add $b_2$
0.022083333333333333,0.5,add_b2,52317.101527719664,36593.897260870057,25596.748604830649,36594.366991907948,-1.2836156941697929e-05,1,Add $b_2$
0.024097222222222221,0.5,add_b2,50553.249498660705,35353.895632258274,24725.057316329439,35354.377259132831,-1.3622835753124285e-05,1,Add $b_2$
0.026111111111111113,0.5,add_b2,48527.426709755418,33930.362930244635,23724.766738517854,33930.839646396438,-1.4049642059310585e-05,1,Add $b_2$
0.028124999999999997,0.5,add_b2,46342.683164925824,32395.505835093736,22646.470153106344,32395.959487401458,-1.4003360755521221e-05,1,Add $b_2$
0.030138888888888889,0.5,add_b2,44099.430098920588,30819.663288735599,21539.439526550024,30820.074752846074,-1.3350522793165176e-05,1,Add $b_2$
0.03215277777777778,0.5,add_b2,41874.889567193044,29256.926443850745,20441.563096315662,29257.275970927763,-1.1946671910401108e-05,1,Add $b_2$
0.034166666666666665,0.5,add_b2,39717.706766365627,27741.374519848167,19376.715453512486,27741.64202922953,-9.6428820284266692e-06,1,Add $b_2$
0.036180555555555556,0.5,add_b2,37670.335280004321,26302.735426360861,18365.713548023734,26302.900733770257,-6.284759657027017e-06,1,Add $b_2$
0.038194444444444448,0.5,add_b2,35769.913962222556,24967.000050970688,17426.746925355917,24967.043040003908,-1.721831181633604e-06,1,Add $b_2$
0.040208333333333332,0.5,add_b2,34034.432535985587,23746.75035661416,16568.615861232665,23746.651105867197,4.1795681640088844e-06,1,Add $b_2$
0.042222222222222223,0.5,add_b2,32468.316223348411,22645.068637925087,15793.467807032172,22644.807506843452,1.1531609688253397e-05,1,Add $b_2$
0.044236111111111115,0.5,add_b2,31068.320953956289,21659.663500307252,15099.685061989736,21659.221172737409,2.0422136433939642e-05,1,Add $b_2$
0.046249999999999999,0.5,add_b2,29826.65688025724,20785.058160803746,14483.417827747784,20784.41565215712,3.0913000268029123e-05,1,Add $b_2$
0.048263888888888891,0.5,add_b2,28733.707260803822,20014.494974469824,13939.918251270205,20013.633609905384,4.3038889450564e-05,1,Add $b_2$
0.050277777777777775,0.5,add_b2,27775.802080492547,19338.383930603486,13462.459215794699,19337.285297957842,5.6814212993971935e-05,1,Add $b_2$
0.052291666666666667,0.5,add_b2,26933.027302685685,18742.775389148243,13041.269626874287,18741.421262067899,7.2253169138392082e-05,1,Add $b_2$
0.054305555555555558,0.5,add_b2,26186.710824803511,18214.593253359482,12667.192741577541,18212.965526946486,8.9371849443686813e-05,1,Add $b_2$
0.056319444444444443,0.5,add_b2,25517.315772335896,17740.164343925091,12330.659595057306,17738.244968661944,0.00010820547729140095,1,Add $b_2$
0.058333333333333334,0.5,add_b2,24905.334370151824,17305.84362629013,12022.126338231647,17303.614544188971,0.00012882176122608335,1,Add $b_2$
0.060347222222222226,0.5,add_b2,24333.01375033096,16899.221113933298,11732.918269416452,16896.664214608158,0.00015132568728737361,1,Add $b_2$
0.06236111111111111,0.5,add_b2,23784.253226158082,16509.05165077476,11455.181882117318,16506.148752388501,0.00017586769814115222,1,Add $b_2$
0.064375000000000002,0.5,add_b2,23244.893964337025,16125.45605300321,11182.024533672324,16122.188889596486,0.00020265011339959393,1,Add $b_2$
0.066388888888888886,0.5,add_b2,22703.547611211845,15740.501178057892,10907.920525930043,15736.851432220095,0.00023192351109857512,1,Add $b_2$
0.068402777777777771,0.5,add_b2,22151.757544647262,15348.310151256759,10628.7864233324,15344.259507825651,0.00026398428865470613,1,Add $b_2$
0.070416666666666669,0.5,add_b2,21583.705162561877,14944.855213635296,10341.83496062061,14940.385424409571,0.00029917496093645468,1,Add $b_2$
0.072430555555555554,0.5,add_b2,20996.917796245536,14528.449828228278,10045.917146146741,14523.542835876398,0.0003378646937135521,1,Add $b_2$
0.074444444444444438,0.5,add_b2,20391.013306049579,14098.868579978574,9740.9052520990663,14093.506611504474,0.0003804566614900029,1,Add $b_2$
0.076458333333333323,0.5,add_b2,19768.612434614915,13657.980920618285,9428.1330474611605,13652.146651616533,0.00042735176750108295,1,Add $b_2$
0.078472222222222221,0.5,add_b2,19133.686625488128,13208.596407467032,9109.5886594066487,13202.27308822944,0.00047895685806031985,1,Add $b_2$
0.080486111111111105,0.5,add_b2,18492.165705710646,12754.884052544163,8788.2039396001583,12748.055675539907,0.00053564066380396014,1,Add $b_2$
0.08249999999999999,0.5,add_b2,17850.541602407295,12301.400354377332,8467.177830740311,12294.051818770356,0.00059773097716697698,1,Add $b_2$
0.084513888888888888,0.5,add_b2,17215.964017089515,11853.149378162501,8150.0136289235807,11845.266623184871,0.00066547720945364652,1,Add $b_2$
0.086527777777777773,0.5,add_b2,16595.562106612979,11415.116014681013,7840.1978710873564,11406.686227724733,0.00073902155174487838,1,Add $b_2$
0.088541666666666657,0.5,add_b2,15995.728497534119,10991.758952547925,7540.8413280587147,10982.770621596894,0.00081840286579026866,1,Add $b_2$
0.090555555555555542,0.5,add_b2,15422.476698225953,10587.267565763012,7254.8635003628715,10577.710682522771,0.00090349259183564179,1,Add $b_2$
0.09256944444444444,0.5,add_b2,14880.382119359992,10204.818791739337,6984.4711055968519,10194.684838331685,0.0009940428339234586,1,Add $b_2$
0.094583333333333325,0.5,add_b2,14373.052002545252,9846.9080278884103,6731.3910814749433,9836.1900176597173,0.0010896505872142193,1,Add $b_2$
0.096597222222222209,0.5,add_b2,13903.040593108271,9515.2924937520493,6496.8328338574765,9503.9849860865816,0.0011897648914662717,1,Add $b_2$
0.098611111111111108,0.5,add_b2,13471.086979532582,9210.4569976910097,6281.1137299074699,9198.5558314291848,0.0012938081237885424,1,Add $b_2$
0.10062499999999999,0.5,add_b2,13077.526050159668,8932.6035282620323,6084.3532221495143,8920.105815573781,0.0014010722458506208,1,Add $b_2$
0.10263888888888888,0.5,add_b2,12721.068213173328,8680.7993495112805,5905.8780199145594,8667.703106937508,0.0015109242220456842,1,Add $b_2$
0.10465277777777778,0.5,add_b2,12399.655636709498,8453.5751071369523,5744.6399454469902,8439.8789730912795,0.0016227879676165013,1,Add $b_2$
0.10666666666666666,0.5,add_b2,12110.842537510716,8249.1924085456885,5599.4042110009204,8234.8954275878077,0.0017361460243907612,1,Add $b_2$
0.10868055555555554,0.5,add_b2,11851.180881840992,8065.2179044475888,5468.454055089348,8050.3191334816493,0.0018507056327710103,1,Add $b_2$
0.11069444444444444,0.5,add_b2,11617.068631726337,7899.1116442038392,5349.9989126936043,7883.6098678475255,0.0019663297164838056,1,Add $b_2$
0.11270833333333333,0.5,add_b2,11404.746494920371,7748.2298090722052,5242.1797859435483,7732.1233525780035,0.0020830573646799522,1,Add $b_2$
0.11472222222222221,0.5,add_b2,11210.22892999392,7609.7790698331346,5143.0391214826477,7593.0656488493032,0.0022011426947643464,1,Add $b_2$
0.11673611111111111,0.5,add_b2,11029.544566082162,7480.9769300271546,5050.6275786737551,7463.6533926533475,0.0023210533049216053,1,Add $b_2$
0.11874999999999999,0.5,add_b2,10859.058152876136,7359.2835371785532,4963.1707666059492,7341.3459240951752,0.0024433684597948702,1,Add $b_2$
0.12076388888888888,0.5,add_b2,10695.526760397825,7242.4423374551916,4879.0986132988501,7223.8860584285085,0.0025687391629096723,1,Add $b_2$
0.12277777777777778,0.5,add_b2,10535.765675591238,7128.2381010091558,4796.8703702441917,7109.057757331796,0.0026980148891853073,1,Add $b_2$
0.12479166666666666,0.5,add_b2,10377.218060135392,7014.8989698511259,4715.2583383998635,6995.0885618015627,0.0028320453521837319,1,Add $b_2$
