k,variation,tracer,parameter_index,baseline_value,delta,P0_baseline_AB,P0_varied_AB,fractional_response
0.10666666666666666,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,9183.526535192188,9437.2434403630396,0.027627393920906428
0.10868055555555554,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,8987.5439967850725,9244.5392759812821,0.028594605966673341
0.11069444444444444,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,8811.5845059017847,9071.772334306077,0.029527927494768375
0.11270833333333333,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,8652.787739910098,8916.094815583192,0.030430317209633729
0.11472222222222221,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,8508.0786220863047,8774.4415284507522,0.03130705746806222
0.11673611111111111,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,8374.4015170252314,8643.76574922894,0.032165191943100496
0.11874999999999999,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,8248.9191830401505,8521.2354873895529,0.033012361778169318
0.12076388888888888,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,8129.0377739333462,8404.2583087746243,0.033856471392444874
0.12277777777777778,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,8012.2116942904086,8290.2896490168605,0.034706765789103325
0.12479166666666666,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,7896.3513444439322,8177.2380527338328,0.03557170850655466
0.12680555555555556,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,7780.0112914265119,8063.6523535802689,0.036457667158700198
0.12881944444444443,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,7661.8091533312418,7948.14458860179,0.037371778589140897
0.13083333333333333,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,7540.691203943079,7829.6549837425491,0.038320595815986867
0.13284722222222223,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,7416.5316145480829,7708.0494549635578,0.039306491978493126
0.1348611111111111,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,7289.3678813959777,7583.3575184735218,0.040331293722720235
0.136875,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,7159.2838754400727,7455.6558892436406,0.041396879766183343
0.1388888888888889,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,7026.9375624183385,7325.5964010741955,0.042501991230597003
0.14090277777777779,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,6893.3349353474969,7194.1797827612008,0.043642859404819885
0.14291666666666666,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,6759.4685587178719,7062.3940197343782,0.044814981885789668
0.14493055555555556,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,6626.3349044740789,6931.2324950472084,0.04601300643094023
0.14694444444444446,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,6494.9934515505402,6801.7547591263392,0.04723042599874621
0.14895833333333333,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,6366.5041537536435,6675.0216448787387,0.048459481636118233
0.15097222222222223,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,6241.9057960348564,6552.0730701951834,0.04969111747206429
0.15298611111111113,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,6122.0238478451192,6433.7373596343468,0.050916742491773713
0.155,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,6007.3200085147637,6320.4818120754262,0.052130035209841927
0.1570138888888889,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,5898.2119404442592,6212.7297761726386,0.053324268253522544
0.1590277777777778,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,5795.1066777933456,6110.8937632290308,0.054492022838124911
0.16104166666666667,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,5698.1838443566803,6015.1594291023921,0.055627475947381974
0.16305555555555556,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,5607.2177409970172,5925.3082082513556,0.056728752466419972
0.16506944444444446,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,5521.9432920314466,5841.0818836922153,0.057794615913804873
0.16708333333333333,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,5442.0998796182066,5762.2262716830146,0.058824056732907047
0.16909722222222223,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,5367.3749404502341,5688.4347191952793,0.059816909067677976
0.1711111111111111,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,5297.2674530839213,5619.2113430383379,0.06077546448348381
0.173125,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,5231.2441796428566,5554.027614246309,0.061702995218527387
0.1751388888888889,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,5168.7833712644679,5492.3661637238984,0.062603279963012001
0.17715277777777777,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,5109.3771854689658,5433.7231282145658,0.063480524332405461
0.17916666666666667,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,5052.5480906483817,5377.6234393004215,0.064338892538937445
0.18118055555555557,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,4997.8406339338644,5323.6130270626727,0.065182629257305599
0.18319444444444444,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,4944.8078933590868,5271.2462544755781,0.066016388938971798
0.18520833333333334,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,4893.0128050309158,5220.0872739485003,0.066845210088412571
0.18722222222222223,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,4842.0643429895163,5169.7459385612237,0.067673944904539443
0.1892361111111111,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,4791.7567738539874,5120.0159988257637,0.068504984802840688
0.19125,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,4741.9421938238993,5070.7487099140017,0.069340051533811092
0.1932638888888889,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,4692.4740488173338,5021.7968118268709,0.070181051527080443
0.19527777777777777,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,4643.208140864087,4973.0155312872921,0.071030068094649096
0.19729166666666667,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,4594.0402789685031,4924.3000938178275,0.071888750379758837
0.19930555555555557,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,4545.0209025263894,4875.6999382389404,0.072756328915614052
0.20131944444444444,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,4496.2358664649746,4827.2999525273481,0.073631387652859565
0.20333333333333334,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,4447.7649930923199,4779.1791709223562,0.074512519961091692
0.20534722222222224,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,4399.6817664588498,4731.4104599465827,0.075398338129061951
0.20736111111111111,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,4352.0589069701819,4684.0661080418104,0.076287386767649568
0.20937500000000001,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,4305.00890447038,4637.25849752456,0.077177446185806367
0.2113888888888889,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,4258.6626583458074,4591.118614625605,0.078065811488560954
0.21340277777777777,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,4213.1483122408117,4545.7747880463603,0.078949624165648546
0.21541666666666667,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,4168.5902529104014,4501.3516817186564,0.079825890437643668
0.21743055555555557,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,4125.1078410636756,4457.9690234187619,0.080691510423460053
0.21944444444444444,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,4082.781947999933,4415.7083626196927,0.081544010642756279
0.22145833333333334,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,4041.6365633163855,4374.5947853619327,0.082382029365930087
0.22347222222222224,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,4001.6923281999279,4334.6500609259492,0.08320423096490151
0.22548611111111111,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,3962.9715347825299,4295.8976022838551,0.084009199808596322
0.22750000000000001,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,3925.4977059658809,4258.3620455289374,0.084795448754734215
0.22951388888888891,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,3889.2920361670203,4222.0657010628393,0.085561501116736507
0.23152777777777778,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,3854.3142846667838,4186.9696388214188,0.086307272730198226
0.23354166666666668,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,3820.4691490860296,4152.9800101055062,0.087034039026076968
0.23555555555555557,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,3787.6614487248089,4120.0030344415518,0.087743213118646662
0.23756944444444444,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,3755.798398972559,4087.9472697175484,0.088436288496169677
0.23958333333333334,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,3724.7897821112051,4056.7237859335628,0.089114828819740269
0.24159722222222221,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,3694.5483229496031,4026.2465438250174,0.089780452678068542
0.24361111111111111,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,3664.9957017512688,3996.4384120834002,0.090434679138574683
0.24562500000000001,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,3636.0616446124495,3967.2302536580751,0.091078931386193052
0.24763888888888888,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,3607.6764520453798,3938.5534507976149,0.091714709772447486
0.24965277777777778,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,3579.7710007771675,3910.339909912153,0.092343590990378727
0.25166666666666665,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,3552.2771218367707,3882.5224428933316,0.092967217852024289
0.25368055555555552,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,3525.127941667959,3855.0351113438883,0.09358728963460812
0.25569444444444445,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,3498.2728446841916,3827.8281423704339,0.094205144171935817
0.25770833333333332,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,3471.712850898396,3800.9031914359057,0.094820728175235777
0.25972222222222219,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,3445.4590935140532,3774.2719663224361,0.095433689352853096
0.26173611111111111,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,3419.5216668956914,3747.9451154369958,0.096043681115041343
0.26374999999999998,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,3393.9097447091644,3721.9323475579149,0.096650361241960442
0.26576388888888891,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,3368.6316913848746,3696.242544832442,0.097253390534031259
0.26777777777777778,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,3343.6952433928604,3670.8839441716073,0.097852428813681946
0.26979166666666665,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,3319.1136512149651,3645.8701770217363,0.09844692292689694
0.27180555555555558,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,3294.9103402966357,3621.2248675634087,0.099035935295706826
0.27381944444444445,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,3271.1096134029176,3596.972507695235,0.099618457589173842
0.27583333333333332,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,3247.735479308255,3573.1373037192784,0.10019345063174041
0.27784722222222225,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,3224.8115094687728,3549.743032737626,0.1007598497818496
0.27986111111111112,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,3202.3607131025065,3526.8129174587443,0.10131657031287476
0.28187499999999999,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,3180.4053678066675,3504.3694563401114,0.10186251470103076
0.28388888888888891,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,3158.9508712465472,3482.4182228202003,0.10239708205592014
0.28590277777777778,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,3137.9648510459365,3460.9269107112837,0.10292086591017693
0.28791666666666665,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,3117.4101805672572,3439.8584609755062,0.10343466587049349
0.28993055555555558,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,3097.2503068108463,3419.1764064679382,0.10393932287267103
0.29194444444444445,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,3077.4491539465116,3398.8447743173956,0.10443572071978093
0.29395833333333332,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,3057.9710349496213,3378.8279964608996,0.10492478765959413
0.29597222222222225,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,3038.7805709089298,3359.0908278980505,0.10540749801270208
0.29798611111111112,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,3019.8441264740777,3339.5997785635827,0.10588482010919109
0.29999999999999999,b2_B_plus_0p40,B,1,-0.23000000000000001,0.40000000000000002,3001.1444588806617,3320.3377366683594,0.10635718545409421
0.01,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,37523.630499326566,37500.502028158291,-0.00061637082714290623
0.01201388888888889,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,39965.052992701596,39930.117122683951,-0.00087416048276040903
0.014027777777777778,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,41372.126022042401,41323.738870462723,-0.0011695592233741693
0.016041666666666666,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,41936.090163900888,41873.190178520919,-0.0014999010430904168
0.018055555555555554,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,41820.331620354191,41742.429365528653,-0.0018627842441025144
0.020069444444444445,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,41168.025524457466,41075.147689566409,-0.0022560672684163278
0.022083333333333333,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,40103.665521216128,39996.275247794336,-0.0026778169034194364
0.024097222222222221,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,38741.103005943245,38619.985434641458,-0.0031263325487456265
0.026111111111111113,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,37178.341918562975,37044.49621714207,-0.0036000987272129178
0.028124999999999997,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,35494.578670905452,35349.132157941749,-0.004097710647934071
0.030138888888888889,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,33766.873872940683,33610.942692035198,-0.0046178743549737293
0.03215277777777778,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,32054.434820951014,31889.053967813743,-0.0051593751086566175
0.034166666666666665,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,30394.532102968096,30220.645973341874,-0.0057209674765561439
0.036180555555555556,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,28819.622802855592,28638.018606083515,-0.0063014078294627539
0.038194444444444448,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,27358.020589491964,27169.26672027391,-0.0068993978786079432
0.040208333333333332,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,26023.359984122879,25827.832135625595,-0.0075135512330682013
0.042222222222222223,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,24818.891885469166,24616.80679481506,-0.0081423897403099278
0.044236111111111115,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,23742.001563981416,23533.442433021279,-0.0087843954688529013
0.046249999999999999,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,22786.603388547002,22571.542759472111,-0.0094380292405925117
0.048263888888888891,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,21945.215138483531,21723.527332749858,-0.010101874341843056
0.050277777777777775,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,21207.279046306059,20978.781083181304,-0.010774506367640576
0.052291666666666667,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,20557.516333807242,20322.038309744006,-0.011454595012335566
0.054305555555555558,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,19981.614511473068,19739.01800376414,-0.012140986283647565
0.056319444444444443,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,19464.634896756281,19214.85235467938,-0.012832634334103327
0.058333333333333334,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,18991.691511088102,18734.756595549898,-0.013528806288170563
0.060347222222222226,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,18549.256631069773,18285.319600681178,-0.014228981551018281
0.06236111111111111,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,18125.081149470621,17854.424100245691,-0.014932735858831469
0.064375000000000002,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,17708.408831647514,17431.449441181692,-0.015639993016812129
0.066388888888888886,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,17290.597273455809,17007.884472703234,-0.016350667144771829
0.068402777777777771,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,16865.234210765084,16577.431850286361,-0.017064830341639657
0.070416666666666669,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,16427.908106552262,16135.776304366955,-0.017782653779807242
0.072430555555555554,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,15976.741747577064,15681.104413695981,-0.018504231873555647
0.074444444444444438,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,15511.435726888223,15213.155255389793,-0.01922971391883329
0.076458333333333323,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,15033.963183946358,14733.898431654436,-0.0199591251235961
0.078472222222222221,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,14547.312156379023,14246.294730349309,-0.020692305409677817
0.080486111111111105,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,14055.960782062382,13754.754997676606,-0.021429042742504126
0.08249999999999999,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,13564.805352205651,13264.093007539081,-0.022168570566158102
0.084513888888888888,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,13079.260030608719,12779.61014989208,-0.022910308382537225
0.086527777777777773,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,12604.717354492932,12306.581517481893,-0.023652718948495043
0.088541666666666657,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,12146.03919741754,11849.74009386465,-0.024394709973922089
0.090555555555555542,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,11707.802021048044,11413.535363509647,-0.025134235871888747
0.09256944444444444,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,11293.506420438127,11001.348397703721,-0.025869558298181012
0.094583333333333325,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,10905.933260694259,10615.84775719706,-0.026598870226236162
0.096597222222222209,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,10547.062828581997,10258.917272550845,-0.027319980995115709
0.098611111111111108,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,10217.506885527357,9931.0933523211152,-0.028031645724842475
0.10062499999999999,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,9917.5747185926975,9632.6196940191876,-0.028732329491735358
0.10263888888888888,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,9646.3289064114288,9362.5246427671846,-0.029420960698905239
0.10465277777777778,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,9402.2514957171061,9119.2707608895507,-0.030097124604299103
0.10666666666666666,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,9183.526535192188,8901.0359101843715,-0.030760582432607382
0.10868055555555554,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,8987.5439967850725,8705.2354696630064,-0.031411087080413798
0.11069444444444444,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,8811.5845059017847,8529.1790054705561,-0.032049343706807808
0.11270833333333333,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,8652.787739910098,8370.0501743800614,-0.032675892906275567
0.11472222222222221,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,8508.0786220863047,8224.8390006154332,-0.033290668087575456
0.11673611111111111,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,8374.4015170252314,8090.5525700378421,-0.033894833727559151
0.11874999999999999,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,8248.9191830401505,7964.4217466145947,-0.034489056094825742
0.12076388888888888,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,8129.0377739333462,7843.927341702899,-0.035073084928290678
0.12277777777777778,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,8012.2116942904086,7726.5933167188923,-0.035647882066702143
0.12479166666666666,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,7896.3513444439322,7610.3915022054052,-0.036214174086837643
0.12680555555555556,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,7780.0112914265119,7493.9291739065902,-0.036771427033169095
0.12881944444444443,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,7661.8091533312418,7375.871681529462,-0.037319837401256384
0.13083333333333333,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,7540.691203943079,7255.2008784466761,-0.037859967710535347
0.13284722222222223,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,7416.5316145480829,7131.800975615206,-0.038391347024579039
0.1348611111111111,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,7289.3678813959777,7005.7139208875233,-0.038913382494029411
0.136875,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,7159.2838754400727,6877.0245589064407,-0.039425635502724342
0.1388888888888889,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,7026.9375624183385,6746.3669702391708,-0.039927861844073174
0.14090277777777779,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,6893.3349353474969,6614.7098842633386,-0.040419485444618486
0.14291666666666666,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,6759.4685587178719,6483.0108412179834,-0.040899327380306168
0.14493055555555556,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,6626.3349044740789,6352.2283528174958,-0.041366238744061569
0.14694444444444446,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,6494.9934515505402,6223.3696610589504,-0.041820487197988684
0.14895833333333333,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,6366.5041537536435,6097.4430473777174,-0.042261985522665475
0.15097222222222223,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,6241.9057960348564,5975.439720542432,-0.042689858546358671
0.15298611111111113,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,6122.0238478451192,5858.1413633312941,-0.043103798853496578
0.155,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,6007.3200085147637,5745.9689950087668,-0.043505425570064267
0.1570138888888889,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,5898.2119404442592,5639.3025564127702,-0.043896249684779502
0.1590277777777778,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,5795.1066777933456,5538.5143278137912,-0.044277416145384815
0.16104166666666667,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,5698.1838443566803,5443.759993936761,-0.044649989780848061
0.16305555555555556,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,5607.2177409970172,5354.806490182038,-0.045015418069015108
0.16506944444444446,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,5521.9432920314466,5271.3836315396329,-0.045375268676407628
0.16708333333333333,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,5442.0998796182066,5193.2262345771251,-0.045731179240786263
0.16909722222222223,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,5367.3749404502341,5120.0234793108657,-0.0460842523363236
0.1711111111111111,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,5297.2674530839213,5051.2959927493612,-0.04643364952082274
0.173125,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,5231.2441796428566,4986.5353074282748,-0.04677833108361773
0.1751388888888889,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,5168.7833712644679,4925.2431206314013,-0.047117519373517089
0.17715277777777777,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,5109.3771854689658,4866.9340464789293,-0.04745062464355599
0.17916666666666667,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,5052.5480906483817,4811.1560241059178,-0.047776302612388716
0.18118055555555557,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,4997.8406339338644,4757.4804681542173,-0.048092803149358633
0.18319444444444444,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,4944.8078933590868,4705.4852687880257,-0.048398770939609849
0.18520833333333334,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,4893.0128050309158,4654.7561091795606,-0.048693250016918745
0.18722222222222223,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,4842.0643429895163,4604.9220485588921,-0.048975452954061992
0.1892361111111111,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,4791.7567738539874,4555.7922155802462,-0.049243851349315464
0.19125,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,4741.9421938238993,4507.2310461904308,-0.049496838645390062
0.1932638888888889,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,4692.4740488173338,4459.1030127262638,-0.049733047783159838
0.19527777777777777,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,4643.208140864087,4411.2736926896905,-0.049951335614955697
0.19729166666666667,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,4594.0402789685031,4363.6436676488775,-0.05015119531589228
0.19930555555555557,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,4545.0209025263894,4316.2515663806735,-0.050334055893681916
0.20131944444444444,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,4496.2358664649746,4269.1676251422496,-0.050501852675547104
0.20333333333333334,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,4447.7649930923199,4222.4565563091355,-0.050656551578849962
0.20534722222222224,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,4399.6817664588498,4176.1772274743907,-0.050800160295309274
0.20736111111111111,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,4352.0589069701819,4130.3880839246085,-0.050934701892602879
0.20937500000000001,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,4305.00890447038,4085.1869635887597,-0.051061901556894392
0.2113888888888889,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,4258.6626583458074,4040.6908398965693,-0.051183161460810533
0.21340277777777777,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,4213.1483122408117,3997.0152272797759,-0.051299662139375993
0.21541666666666667,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,4168.5902529104014,3954.2731217673672,-0.05141237640072769
0.21743055555555557,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,4125.1078410636756,3912.5737035331058,-0.051522080323545424
0.21944444444444444,bK2_A_plus_0p12,A,2,-0.18428571428571427,0.12,4082.781947999933,3871.9911061048788,-0.051629218650365613
