k,mu,P_AA,P_AB,P_BB,geometric_mean,r_minus_one,valid_geometric_mean
0.16909722222222223,0.5,7462.03168814524,4781.8617186097254,3053.6266407144808,4773.4954443024199,0.0017526515747052773,1
0.16909722222222223,1,13805.825282900527,9545.0093058244838,6591.3975387252185,9539.3753878218322,0.00059059611071021756,1
0.1711111111111111,0,5974.7500244799339,3692.2800407081377,2263.5769658743707,3677.5408267305629,0.0040078994828396386,1
0.1711111111111111,0.5,7367.1730988971804,4715.3340481593223,3006.6843273146487,4706.4598046799729,0.0018855453669284206,1
0.1711111111111111,1,13676.306242899733,9446.044779053811,6515.4024478063802,9439.6313048730135,0.0006794199872495188,1
0.173125,0,5899.7337898515489,3641.8523496067642,2229.3962728828487,3626.6850596786107,0.0041821359391756019,1
0.173125,0.5,7278.1604137082086,4652.8871315272645,2962.5886044529952,4643.5110749337982,0.0020191739487991356,1
0.173125,1,13552.309263170971,9351.3676452898326,6442.727312360922,9344.1871254482885,0.00076844777883233739,1
0.1751388888888889,0,5829.7434693632731,3594.7761076905322,2197.4487519817962,3579.1846154014397,0.0043561576069592878,1
0.1751388888888889,0.5,7194.2181839901459,4593.9843898067229,2920.9682078783158,4584.1119746331769,0.0021536156246131366,1
0.1751388888888889,1,13433.215758066761,9260.5161842812195,6373.0274943113654,9252.5809028171243,0.00085762897373631297,1
0.17715277777777777,0,5764.0117056073541,3550.5411076176729,2167.395405541823,3534.5286090542068,0.0045303066786466228,1
0.17715277777777777,0.5,7114.5873298832603,4538.1007313788568,2881.4599244562814,4527.7365504303625,0.0022890424018837674,1
0.17715277777777777,1,13318.450621064369,9173.0612251722378,6305.9827059570689,9164.3831918233918,0.00094693043352744866,1
0.17916666666666667,0,5701.7792193577634,3508.6454788469409,2138.9047428994754,3492.2145717653129,0.0047050107443202815,1
0.17916666666666667,0.5,7038.5443868918464,4484.7391813666218,2843.7223857816184,4473.8871506020241,0.0024256380188618643,1
0.17916666666666667,1,13207.51171304886,9088.6308619590418,6241.3175599036995,9079.2221460478449,0.001036290968526643,1
0.18118055555555557,0,5642.2923563141094,3468.59309631219,2111.6504227372429,3451.7457958861633,0.0048808056624869423,1
0.18118055555555557,0.5,6965.3928313784218,4433.4235668989895,2807.4300996858847,4422.0870062616441,0.0025636222492440019,1
0.18118055555555557,1,13099.949940218848,9006.8938936022751,6178.7879163611096,8996.7667745451563,0.0011256398338312934,1
0.18319444444444444,0,5584.8019047687039,3429.8904583293615,2085.307636404335,3412.628028341157,0.0050583977640821232,1
0.18319444444444444,0.5,6894.4479173913414,4383.6851575305136,2772.2622267145148,4371.8665962532032,0.0027033215714860059,1
0.18319444444444444,1,12995.342802374331,8927.5375846778243,6118.1623551911671,8916.7043870642647,0.0012149329105577422,1
0.18520833333333334,0,5528.564485278911,3392.0475589703583,2059.5536534427501,3374.3703388854665,0.0052386721994275298,1
0.18520833333333334,0.5,6825.0384515354708,4335.0638595225282,2737.9033842976205,4322.7648414435353,0.0028451739870460901,1
0.18520833333333334,1,12893.297225189828,8850.2699363993397,6059.2239925907843,8838.7428908456423,0.0013041498882873093,1
0.18722222222222223,0,5472.8974601532145,3354.6146369999942,2034.0924033518918,3336.5220137175056,0.0054225997035548534,1
0.18722222222222223,0.5,6756.5601670749093,4287.145561926528,2704.0697874214538,4274.3666448589211,0.0029896632950234814,1
0.18722222222222223,1,12793.489690147677,8774.8505021433502,6001.7941644918628,8762.641825717581,0.0013932643452272409,1
0.1892361111111111,0,5417.3968034845821,3317.3279725108982,2008.7519893057452,3298.8189713681227,0.0056107962587286231,1
0.1892361111111111,0.5,6688.6827696096452,4239.7069340176249,2670.6105497341264,4226.4484816858221,0.0031370197434690272,1
0.1892361111111111,1,12695.810836097446,8701.2010139048034,5945.8171466924186,8688.3237601065266,0.0014821332806915777,1
0.19125,0,5361.7463116244135,3279.9821913101232,1983.3992626407576,3261.0556083793886,0.0058038209719890599,1
0.19125,0.5,6621.1626124215454,4192.584456328208,2637.416085648189,4178.8468241481369,0.0032874218075393813,1
0.19125,1,12600.217890825788,8629.2927603138614,5891.27412219088,8615.7609991334193,0.001570582236647855,1
0.1932638888888889,0,5305.6307194990704,3242.3721226108987,1957.9009336743829,3223.0264254949443,0.0060023389702688057,1
0.1932638888888889,0.5,6553.7590492946256,4145.615956213991,2604.377232989139,4131.3993825917469,0.0034411036807886486,1
0.1932638888888889,1,12506.673249753183,8559.0997871863292,5838.1474854420467,8544.928494978285,0.0016584447975629413,1
0.19527777777777777,0,5248.7365339203789,3204.2933628158585,1932.1239527245466,3184.5265862806014,0.0062071318921987917,1
0.19527777777777777,0.5,6486.2356997733223,4098.6415205469266,2571.385910864461,4083.9460198370898,0.0035983582149361482,1
0.19527777777777777,1,12415.146624326349,8490.6006644148438,5786.4222865856809,8475.8056324004374,0.001745560558615189,1
0.19729166666666667,0,5190.8398421304755,3165.5998234819217,1905.9731864935286,3145.4096004309181,0.0064189487589272343,1
0.19729166666666667,0.5,6418.4273823495805,4051.5487272692462,2538.3656848660112,4036.3740929404144,0.003759471738601361,1
0.19729166666666667,1,12325.599483898783,8423.7643344542466,5736.0737706328846,8408.3617849684615,0.0018318133638492995,1
0.19930555555555557,0,5132.0823787944937,3126.384704585299,1879.5099280186053,3105.7687908718499,0.0066379421977711406,1
0.19930555555555557,0.5,6350.4463644578955,4004.4120039393492,2505.3659278746754,3988.7581962696627,0.0039244814800571959,1
0.19930555555555557,1,12237.921696705831,8358.4945424477592,5687.0197125729865,8342.4997410902397,0.0019172672285188153,1
0.20131944444444444,0,5072.6988436302127,3086.8020034698875,1852.835183244151,3065.7584528922002,0.0068640601994702788,1
0.20131944444444444,0.5,6282.4713527234635,3957.3504330617084,2472.4660226016085,3941.2176998456616,0.0040933372487084174,1
0.20131944444444444,1,12151.969128774956,8294.6665897702442,5639.1543718959083,8278.093369833141,0.002002057623256448,1
0.20333333333333334,0,5012.920540928877,3047.0034036209718,1826.0483797533527,3025.530603314975,0.0070972014900361202,1
0.20333333333333334,0.5,6214.6737343202267,3910.477994391284,2439.7418000387624,3893.8668805217326,0.004265968606334436,1
0.20333333333333334,1,12067.579955169856,8232.1424967174426,5592.3620486984164,8215.0031138719387,0.0020863513510496201,1
0.20534722222222224,0,4952.9750072820943,3007.1380280698868,1799.2472035432024,2985.2347363434724,0.0073372091848438181,1
0.20534722222222224,0.5,6147.2170937598439,3863.9032296113655,2407.2653064231263,3846.8145836340059,0.0044422848062555254,1
0.20534722222222224,1,11984.574378364949,8170.7707760107314,5546.5169018069018,8153.0757601388159,0.0021703485153943269,1
0.20736111111111111,0,4893.0918259805521,2967.3561484718525,1772.5299601873871,2945.0215380364434,0.0075838530030922779,1
0.20736111111111111,0.5,6080.2627853914473,3817.733030928629,2375.1073777631414,3800.1680226434587,0.0046221662254164464,1
0.20736111111111111,1,11902.774378522832,8110.4019997303294,5501.4951876867508,8092.1601543447296,0.0022542615368044139,1
0.20937500000000001,0,4833.5447374799214,2927.8361929000712,1746.0128683724436,2905.0699322897285,0.0078367341031266857,1
0.20937500000000001,0.5,6014.0115061559909,3772.101087160841,2343.357099946254,3754.0613423476589,0.004805394256530926,1
0.20937500000000001,1,11822.141748160766,8050.9977149836159,5457.2609745752925,8032.2171782226524,0.0023381510166187169,1
0.2113888888888889,0,4774.6274509473906,2888.7695042891419,1719.8204899034058,2865.5718664508468,0.0080952908945977065,1
0.2113888888888889,0.5,5948.6810495273967,3727.1530887448416,2312.1119834214146,3708.640821131668,0.0049916582667406395,1
0.2113888888888889,1,11742.704508504034,7992.5725982725653,5413.8207594970727,7973.2614055215199,0.0024219941839198622,1
0.21340277777777777,0,4716.6309357976543,2850.34584924809,1694.0765020601607,2826.717820587126,0.0083588211348439856,1
0.21340277777777777,0.5,5884.4841805880096,3683.0317112615012,2281.4677743362377,3664.049812243677,0.0051805788650565177,1
0.21340277777777777,1,11664.486018273703,7935.1385589717938,5371.1795006838456,7915.3046806402244,0.0025057630921119234,1
0.21541666666666667,0,4659.8423470230391,2812.7526992759376,1668.9032172720067,2788.6960904564498,0.0086264720282052121,1
0.21541666666666667,0.5,5821.6272653902734,3639.8756399832992,2251.5177600543475,3620.427762080446,0.0053717072072383409,1
0.21541666666666667,1,11587.503324507099,7878.7033900701754,5329.3395193568367,7858.3547513442281,0.0025894273508670906,1
0.21743055555555557,0,4604.5429643843645,2776.1738560911745,1644.4206668923268,2751.6914093385017,0.0088972355946550508,1
0.21743055555555557,0.5,5760.3082811410441,3597.8181698247981,2222.3517833207325,3577.9087999935077,0.0055645269189998903,1
0.21743055555555557,1,11511.766461949093,7823.2701775625574,5288.3000060940167,7802.4146679651867,0.002672955807257793,1
0.21944444444444444,0,4550.9262958882355,2740.7352286967362,1620.7107272827552,2715.8304561992154,0.0091702235832404888,1
0.21944444444444444,0.5,5700.6576957755969,3556.9466258281877,2194.0283722844733,3536.5809371783771,0.0057585812431764083,1
0.21944444444444444,1,11437.298107126719,7768.8536197609856,5248.070436453716,7747.4993429441338,0.0027562799132470062,1
0.22145833333333334,0,4499.0467806299202,2706.4708630632463,1597.7946409649508,2681.1476713417151,0.009444907489507548,1
0.22145833333333334,0.5,5642.7045353695448,3517.2790805915211,2166.5587532961899,3496.4626271946622,0.0059535752605943681,1
0.22145833333333334,1,11364.15471747212,7715.4969704456853,5208.6840912981779,7693.6527012822826,0.0028392585435734752,1
0.22347222222222224,0,4448.9466526850911,2673.4069097652246,1575.6885518173578,2647.6695995312657,0.0097207409257240585,1
0.22347222222222224,0.5,5586.470038430456,3478.8285773742646,2139.9509142887005,3457.5673046790694,0.0061491999494622807,1
0.22347222222222224,1,11292.402439146143,7663.2514240333312,5170.1806971700662,7640.9267183732081,0.0029217274923527548,1
0.22548611111111111,0,4400.6686096984549,2641.5700027342305,1554.4090425611405,2615.4233080383451,0.0099971177191566785,1
0.22548611111111111,0.5,5531.9766268226385,3441.6092614566205,2114.2137972597534,3419.9095471294108,0.0063451135265912839,1
0.22548611111111111,1,11222.113565090109,7612.1731482790365,5132.6039680245567,7589.3784076038601,0.0030035056167891927,1
0.22750000000000001,0,4354.2553710823013,2610.9869596200947,1533.9729318262346,2584.4360850095031,0.010273372502649369,1
0.22750000000000001,0.5,5479.2473281403391,3405.6359625570485,2089.3569966912787,3383.504653706274,0.0065409423411113554,1
0.22750000000000001,1,11153.365899195509,7562.3227630199872,5096.0011802903155,7539.0692917965725,0.0030843954768684512,1
0.22951388888888891,0,4309.7442034306559,2581.6811638438044,1514.3948845488394,2554.7318010682447,0.010548803112832017,1
0.22951388888888891,0.5,5428.3010292561412,3370.9208968186263,2065.3884665364949,3348.3653233650921,0.0067362940644917213,1
0.22951388888888891,1,11086.236704435529,7513.7606065142481,5060.4194748606551,7490.0606220537729,0.0031641912737918609,1
0.23152777777777778,0,4267.0732069977612,2553.6107398201148,1495.6466468890731,2526.2687375012983,0.010823077494859001,1
0.23152777777777778,0.5,5379.0743530348527,3337.4196145473406,2042.2770995268979,3314.4472190480788,0.0069309884819526157,1
0.23152777777777778,1,11020.699302730103,7466.4662154189773,5025.8432217421268,7442.332086751052,0.0032428180288930353,1
0.23354166666666668,0,4226.0916596535972,2526.6752579919507,1477.6613857119596,2498.9462695203133,0.011096272380822336,1
0.23354166666666668,0.5,5331.4309732330557,3305.037236781533,2019.9569014345257,3281.6551904342268,0.007125077130425872,1
0.23354166666666668,1,10956.632265067492,7420.3452505926798,4992.1992513702407,7395.788760585916,0.0033203341525425145,1
0.23555555555555557,0,4186.6477015743321,2500.773506530134,1460.3717294378391,2472.6629257735599,0.011368545410523234,1
0.23555555555555557,0.5,5285.2351103897672,3273.6791727916088,1998.3620115546912,3249.8943162413721,0.0073186553886912531,1
0.23555555555555557,1,10893.914717017833,7375.3035687686679,4959.4143757069814,7350.335860034158,0.0033968119566163413,1
0.23756944444444444,0,4148.5919114936733,2475.8058518305133,1443.711325238485,2447.3187627312041,0.011640122052395618,1
0.23756944444444444,0.5,5240.3545988419082,3243.2532453777658,1977.4281765751712,3219.0720462573163,0.0075118539669107864,1
0.23756944444444444,1,10832.43007858997,7331.2501464538946,4927.4176715612311,7305.8816986860411,0.0034723321310301536,1
0.23958333333333334,0,4111.7775653306699,2451.6744123020471,1427.6149557590854,2422.8155412702686,0.01191129516060796,1
0.23958333333333334,0.5,5196.6611630240777,3213.6698887609714,1957.0928924590717,3189.0984034163189,0.0077048376175317124,1
0.23958333333333334,1,10772.066130522369,7288.0971470036438,4896.1405441948364,7262.3377590414066,0.0035469829160958977,1
0.24159722222222221,0,4076.0610030622165,2428.283323524608,1412.018729507015,2399.0569978508224,0.012182422385115466,1
0.24159722222222221,0.5,5154.0309643399751,3184.8425573492677,1937.2957082121889,3159.8864009974413,0.0078978017513378074,1
0.24159722222222221,1,10712.715487291653,7245.7603183462343,4865.5170577703038,7219.6190992640077,0.0036208584861341375,1
0.24361111111111111,0,4041.304721190123,2405.5413227742497,1396.8621509691286,2375.9515158275703,0.012453876583577106,1
0.24361111111111111,0.5,5112.3525188426147,3156.6938530163479,1917.9829041450598,3131.3582885232199,0.0080909184317827787,1
0.24361111111111111,1,10654.287757685008,7204.1688689416769,4835.49190124083,7177.654363771996,0.0036940348233411857,1
0.24562500000000001,0,4007.3759387902433,2383.3608107455061,1382.0875070384502,2353.4111882559914,0.012726047466320223,1
0.24562500000000001,0.5,5071.5253265310257,3129.1545744724808,1899.106831509351,3103.4446013724432,0.008284334474238042,1
0.24562500000000001,1,10596.708847295173,7163.2649598202152,4806.0200169220707,7136.3852778276905,0.003766568219913502,1
0.24763888888888888,0,3974.1423692302487,2361.6544224473955,1367.6371759016574,2331.3482893993291,0.012999401756429441,1
0.24763888888888888,0.5,5031.449980898642,3102.1561099163168,1880.6201322497022,3076.0764178552795,0.0084782328259649375,1
0.24763888888888888,1,10539.906255773676,7122.9918170124265,4777.0570476529128,7095.7546082671615,0.0038385217991516729,1
0.24965277777777778,0,3941.4724690719854,2340.3351640818619,1353.4536989193375,2309.6754084620229,0.01327448675580567,1
0.24965277777777778,0.5,4992.028218073654,3075.6304448967776,1862.4757273183827,3049.185364363836,0.0086728346665991829,1
0.24965277777777778,1,10483.808800750348,7083.2935086186008,4748.5591583321257,7055.7059388133521,0.0039099659260868336,1
0.25166666666666665,0,3909.2359000241299,2319.3167258440658,1339.4799922863992,2288.3057647984974,0.013551930656565458,1
0.25166666666666665,0.5,4953.1634678434566,3049.5105593902917,1844.6271026399988,3022.7040173643145,0.0088683979218553421,1
0.25166666666666665,1,10428.347062979483,7044.1153079968044,4720.4833303937394,7016.1840393731945,0.0039809771902883373,1
0.25368055555555552,0,3877.3039726869329,2298.513782577792,1325.6595505980038,2267.153510895108,0.013832442987198768,1
0.25368055555555552,0.5,4914.7613586166508,3023.7307924133615,1827.0285721798664,2996.5662728593475,0.009065215677040106,1
0.25368055555555552,1,10373.453740849334,7005.4039855896835,4692.7876001495233,6977.1351632158057,0.0040516374862442639,1
0.25569444444444445,0,3845.5767314840041,2277.8599222316761,1311.9483016143126,2246.151789527582,0.014116647348558331,1
0.25569444444444445,0.5,4876.7505961591105,2998.2413393843453,1809.6453459726715,2970.7219694560422,0.0092635292737752728,1
0.25569444444444445,1,10319.082088943511,6967.1221894485607,4665.4422627846798,6938.5215781823053,0.0041220036493347934,1
0.25770833333333332,0,3814.0477100711178,2257.3505302218373,1298.3429764946629,2225.2959480452005,0.014404637821227695,1
0.25770833333333332,0.5,4839.1319831070468,2973.0423178955034,1792.4772075137041,2945.1712656261557,0.0094633044246485998,1
0.25770833333333332,1,10265.249930816452,6929.2828051482029,4638.4566657672922,6900.3562927839321,0.0041920317063222079,1
0.25972222222222219,0,3782.7290907795668,2236.9933212503538,1284.8484490371809,2204.593750652476,0.014696390474793208,1
0.25972222222222219,0.5,4801.9201010646475,2948.143396210527,1775.5305619504552,2919.9239537160038,0.0096644443286306725,1
0.25972222222222219,1,10211.988671955143,6891.9093236160152,4611.8484248556597,6862.6630305880653,0.0042616536609176858,1
0.26173611111111111,0,3751.6313866279879,2216.7949024191976,1271.4688593147575,2184.0518491385064,0.014991884599079741,1
0.26173611111111111,0.5,4765.1277032443631,2923.5529777646834,1758.8109400093917,2894.9885552464648,0.0098668516206921186,1
0.26173611111111111,1,10159.329662251068,6855.0252223839561,4585.6351627854619,6825.4655027732606,0.0043307990639884775,1
0.26374999999999998,0,3720.7635300257025,2196.7608326320524,1258.2076534523749,2163.675842210384,0.015291103120081528,1
0.26374999999999998,0.5,4728.765869756452,2899.2783100038359,1742.3230741669031,2870.3724300532135,0.010070428369494344,1
0.26374999999999998,1,10107.304462377157,6818.6541679327138,4559.8346626721031,6788.7876114758355,0.0043993947323364146,1
0.26576388888888891,0,3690.1329592462307,2176.8956804959903,1245.0676223956436,2143.4703333362245,0.015594033022020337,1
0.26576388888888891,0.5,4692.8441559446737,2875.3255883261104,1726.0709713723954,2846.0818805422118,0.010275076055902943,1
0.26576388888888891,1,10055.94508755582,6782.8202007655291,4534.4650082360004,6752.6536357394025,0.0044673644841586313,1
0.26777777777777778,0,3659.745927366962,2157.2032265090284,1232.0510339772059,2123.4391335534751,0.015900664361897965,1
0.26777777777777778,0.5,4657.3708514176687,2851.7001333553471,1710.0580342957142,2822.1223295883997,0.010480695133885831,1
0.26777777777777778,1,10005.284216205629,6747.5478928135126,4509.5447024253626,6717.0883895814704,0.0045346289144096996,1
0.26979166666666665,0,3629.6253179348287,2137.6980339746442,1219.1671263754572,2103.5968883524738,0.01621087472176197,1
0.26979166666666665,0.5,4622.3624300169649,2828.4126935654399,1694.2912621086282,2798.5046498937518,0.010687151680388807,1
0.26979166666666665,1,9955.3542591573823,6712.8615752914657,4485.092043215509,6682.1164442965528,0.0046011067378441961,1
0.27180555555555558,0,3599.823781589665,2118.4140331697326,1206.4377041537525,2083.9777202309806,0.016524319144321398,1
0.27180555555555558,0.5,4587.8506925091733,2805.4842828444498,1678.7845279340349,2775.2500354122776,0.010894242697552459,1
0.27180555555555558,1,9906.1865987991114,6678.7847464472388,4461.1246715838588,6647.7615358266357,0.0046667153226556124,1
0.27381944444444445,0,3570.3961847337114,2099.3866763805208,1193.8856163301732,2064.6173131003493,0.016840584964368022,1
0.27381944444444445,0.5,4553.8684033118543,2782.9366709532801,1663.5522907083168,2752.3804631470666,0.011101738373507919,1
0.27381944444444445,1,9857.8132446519521,6645.3414551528231,4437.6606995478323,6614.0479601582929,0.0047313680189553509,1
0.27583333333333332,0,3541.3963750466792,2080.6508323784701,1181.5333894084795,2045.5507967899027,0.017159209951495669,1
0.27583333333333332,0.5,4520.4474827559261,2760.7911666665432,1648.6087759295438,2729.9174696682744,0.011309388412397814,1
0.27583333333333332,1,9810.266937183369,6612.5563812453647,4414.7187702664132,6581.0006525533345,0.0047949742536170792,1
0.27784722222222225,0,3512.8769507951956,2062.2406284555132,1169.4031193059232,2026.8125872901473,0.017479682821949005,1
0.27784722222222225,0.5,4487.6187832696251,2739.068452846227,1633.9678543485345,2707.8819831065848,0.011516923534409029,1
0.27784722222222225,1,9763.5810941976888,6580.4547843569235,4392.3180112236387,6548.6451342309811,0.004857439893890092,1
0.27986111111111112,0,3484.8890446567339,2044.1893021797978,1157.5163697860794,2008.4362364980225,0.017801444244063047,1
0.27986111111111112,0.5,4455.4118920608398,2717.7884403252428,1619.6429340191373,2686.2941739729799,0.011724057125762855,1
0.27986111111111112,1,9717.7897858301894,6549.0624756969664,4370.4780057851231,6517.0074822585684,0.0049186675825771964,1
0.28187499999999999,0,3457.4820497855071,2026.5290148643394,1145.8940455122718,1990.4542429593243,0.018123889073370814,1
0.28187499999999999,0.5,4423.854887515462,2696.9700894830357,1605.6468298094674,2665.1732731055818,0.01193048748399117,1
0.28187499999999999,1,9672.9275721769372,6518.4056836948439,4349.2186828407121,6486.1141922322786,0.0049785573465908062,1
0.28388888888888891,0,3430.6847253719393,2009.2782908787976,1134.54804303421,1972.8853594261602,0.018446551533649602,1
0.28388888888888891,0.5,4392.9556066646255,2676.6182386061801,1591.9825031271685,2644.5242413002152,0.012136019328068404,1
0.28388888888888891,1,9628.9871437461479,6488.4781035465694,4328.5347186878353,6455.958887532046,0.0050370853626910961,1
0.28590277777777778,0,3404.4813480459711,1992.4261415737496,1123.4706825768035,1955.7185339177013,0.018769371471116347,1
0.28590277777777778,0.5,4362.6779309794874,2656.7068949820177,1578.6312918492388,2624.3208451148485,0.012340735671652281,1
0.28590277777777778,1,9585.8623618392412,6459.1965822263574,4308.3611076843663,6426.4575454416245,0.005094414232605482,1
0.28791666666666665,0,3378.850841571144,1975.9580378562368,1112.6519439984882,1938.9391319366014,0.019092350713795225,1
0.28791666666666665,0.5,4332.9805776243429,2637.2064477734766,1565.5719995061693,2604.5331763547838,0.012544770677262562,1
0.28791666666666665,1,9543.433065318206,6430.4670571956831,4288.624369060738,6397.5151120121373,0.0051507412810443132,1
0.28993055555555558,0,3353.7730459948725,1959.8600725589463,1102.0822298663331,1922.5331406755081,0.019415494637623265,1
0.28993055555555558,0.5,4303.8232834969431,2618.0880088980703,1552.783942041895,2585.1320438229218,0.012748271467948991,1
0.28993055555555558,1,9501.5790631025811,6402.1954380483785,4269.2509987722406,6369.0364973882906,0.0052062726714920959,1
0.29194444444444445,0,3329.2286041741254,1944.1188838343876,1091.7523137243913,1906.4870918851057,0.019738812871831213,1
0.29194444444444445,0.5,4275.1666588375874,2599.3233091784259,1540.2468741440946,2566.0888688273535,0.012951398821296367,1
0.29194444444444445,1,9460.1800223826594,6374.287520514983,4250.1674034018088,6340.9264907774932,0.0052612232275537352,1
0.29395833333333332,0,3305.1988538030546,1928.72158224434,1081.6532908428142,1890.7879884074712,0.020062320085298735,1
0.29395833333333332,0.5,4246.9720519085331,2580.8846023165975,1527.9409211059101,2547.3755885036235,0.01315432791465887,1
0.29395833333333332,1,9419.1153724206579,6346.6489125134931,4231.2998433677913,6313.0896873073716,0.0053158163226467714,1
0.29597222222222225,0,3281.6657249609498,1913.6556815575232,1071.7765314569015,1875.4232343926117,0.020386036849593392,1
0.29597222222222225,0.5,4219.2014243754729,2562.7445764334125,1515.8465160371541,2528.9645666949464,0.013357249122162518,1
0.29597222222222225,1,9378.2642222240702,6319.1849709193812,4212.5743844103381,6285.4304254182198,0.0053702838495608418,1
0.29798611111111112,0,3258.6107411072835,1898.9084953463043,1062.1133221723962,1860.3800364183955,0.020709993750569256,1
0.29798611111111112,0.5,4191.8183977900044,2544.8771625843397,1503.9450170170476,2510.8294230386623,0.013560355487818088,1
0.29798611111111112,1,9337.513411952239,6291.8071055021119,4193.9218243376326,6257.8591613611643,0.0054248494997390928,1
0.29999999999999999,0,3236.0062634025071,1884.4619003768437,1052.6517940623432,1845.6402137923926,0.021034265667998708,1
0.29999999999999999,0.5,4164.7995091407729,2527.2661449272728,1492.2252268091197,2492.9538487790142,0.013763710934746598,1
0.29999999999999999,1,9296.8365339378652,6264.4946284877824,4175.3260144112028,6230.3550004698163,0.0054795638475482189,1
